brand,model,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_year_only
2,142,0,2022,3,1498.0,9928.0,1,1375000,26172.0,0.0,0,2022.0
6,758,1,2023,3,1197.0,10190.0,1,966000,18387.0,0.0,0,2023.0
3,706,0,2018,3,1591.0,61288.0,2,866000,16484.0,0.0,0,2018.0
7,101,0,2016,3,998.0,43855.0,1,430000,8412.0,0.0,0,2016.0
3,420,0,2018,3,1086.0,17268.0,1,478000,9346.0,0.0,0,2018.0
7,724,1,2020,3,1462.0,37548.0,2,810000,15418.0,0.0,0,2020.0
7,22,1,2016,3,796.0,14901.0,1,298000,5831.0,0.0,0,2016.0
3,174,0,2019,3,1591.0,57859.0,1,1134000,21585.0,0.0,1,2019.0
3,175,0,2020,3,1497.0,30936.0,1,1455000,27695.0,0.0,1,2020.0
3,295,0,2016,3,1197.0,32979.0,1,539000,10540.0,0.0,0,2016.0
14,55,1,2016,3,1198.0,68602.0,2,518000,10123.0,0.0,0,2016.0
7,330,1,2018,3,1197.0,83348.0,1,526000,10290.0,0.0,0,2018.0
13,258,1,2012,3,1496.0,92396.0,1,364000,12105.0,0.0,0,2012.0
3,817,1,2012,1,1197.0,73475.0,2,378000,17804.0,0.0,0,2012.0
6,783,1,2022,3,1997.0,31256.0,1,1551000,29522.0,0.0,1,2022.0
3,230,1,2015,3,1197.0,64338.0,1,489000,9560.0,0.0,0,2015.0
1,213,1,2015,3,1499.0,64622.0,2,504000,9847.0,0.0,0,2015.0
6,648,1,2016,1,1493.0,29721.0,1,666000,13029.0,0.0,0,2016.0
7,244,1,2014,1,1248.0,90881.0,1,672000,17696.0,0.0,1,2014.0
6,774,1,2015,1,1197.0,26320.0,1,873000,18981.0,0.0,1,2015.0
7,94,0,2015,3,998.0,29983.0,2,400000,7820.0,0.0,0,2015.0
2,62,1,2016,3,1497.0,34721.0,2,682000,13333.0,0.0,0,2016.0
3,688,1,2019,3,998.0,23998.0,2,819000,15588.0,0.0,1,2019.0
3,806,1,2013,3,1197.0,67134.0,2,340000,8954.0,0.0,0,2013.0
7,246,0,2016,3,1373.0,49938.0,1,663000,12968.0,0.0,0,2016.0
8,310,0,2021,3,1451.0,37246.0,1,1753000,33367.0,0.0,0,2021.0
3,225,1,2015,3,1197.0,78993.0,1,567000,11092.0,0.0,0,2015.0
2,134,0,2014,3,1497.0,74783.0,2,482000,10723.0,0.0,0,2014.0
2,137,1,2015,3,1497.0,83531.0,1,569000,11122.0,0.0,0,2015.0
13,279,1,2020,3,1197.0,68494.0,2,633000,12368.0,0.0,0,2020.0
3,811,1,2017,3,1197.0,58025.0,2,630000,12318.0,0.0,0,2017.0
5,539,1,2020,3,1353.0,64932.0,1,1299000,24725.0,0.0,0,2020.0
3,712,1,2014,3,1591.0,101540.0,1,468000,10410.0,0.0,0,2014.0
7,618,0,2018,3,1197.0,46324.0,1,650000,12701.0,0.0,0,2018.0
7,611,1,2019,3,1197.0,29056.0,2,609000,11898.0,0.0,0,2019.0
7,529,1,2019,3,998.0,25604.0,2,390000,7625.0,0.0,0,2019.0
13,284,0,2024,3,1197.0,10441.0,1,1015000,19320.0,0.0,0,2024.0
12,464,0,2021,3,1199.0,18030.0,1,1018000,19377.0,0.0,0,2021.0
5,86,0,2022,3,1353.0,12150.0,1,1613000,30702.0,0.0,0,2022.0
5,90,1,2022,1,1493.0,37095.0,1,1279000,24352.0,0.0,1,2022.0
13,261,1,2014,3,1197.0,54339.0,1,435000,9669.0,0.0,0,2014.0
5,557,1,2020,1,1493.0,34099.0,1,1390000,26457.0,0.0,0,2020.0
6,658,0,2023,3,1997.0,7136.0,1,1605000,30550.0,0.0,0,2023.0
9,391,1,2021,3,999.0,49901.0,1,681000,13315.0,0.0,1,2021.0
3,794,1,2014,3,1197.0,53582.0,1,432000,9610.0,0.0,1,2014.0
9,384,1,2022,3,999.0,19286.0,1,566000,11073.0,0.0,0,2022.0
7,68,1,2016,3,1197.0,33128.0,1,647000,12651.0,0.0,0,2016.0
12,484,1,2023,3,1199.0,9112.0,1,841000,16003.0,0.0,1,2023.0
7,199,1,2017,3,1197.0,35892.0,1,605000,11820.0,0.0,0,2017.0
3,816,1,2013,3,1197.0,55007.0,1,423000,11139.0,0.0,0,2013.0
7,71,1,2022,3,1197.0,25794.0,1,755000,14764.0,0.0,0,2022.0
3,241,1,2013,3,814.0,19659.0,2,230000,6049.0,0.0,0,2013.0
12,6,1,2021,3,1199.0,3841.0,1,769000,15038.0,0.0,0,2021.0
3,226,1,2018,3,1197.0,15853.0,1,738000,14426.0,0.0,0,2018.0
8,317,0,2023,3,1197.0,19946.0,2,1818000,34599.0,0.0,1,2023.0
7,71,1,2016,3,1197.0,82967.0,1,540000,10561.0,0.0,0,2016.0
2,139,1,2021,3,1498.0,30309.0,1,1043000,19853.0,0.0,0,2021.0
7,74,0,2017,3,1197.0,112062.0,1,582000,12951.0,0.0,0,2017.0
14,490,0,2019,3,1197.0,94669.0,2,741000,14487.0,0.0,0,2019.0
7,293,1,2023,3,1462.0,28842.0,1,1233000,23469.0,0.0,0,2023.0
12,670,0,2018,3,1199.0,41772.0,2,490000,9571.0,0.0,0,2018.0
7,601,1,2013,1,1248.0,109035.0,2,425000,14107.0,0.0,1,2013.0
7,247,0,2022,3,1462.0,35378.0,1,1084000,20633.0,0.0,1,2022.0
7,199,1,2019,3,1197.0,91942.0,1,600000,11730.0,0.0,0,2019.0
6,775,1,2019,1,2179.0,79470.0,1,1097000,20880.0,0.0,0,2019.0
7,726,1,2016,1,1248.0,76173.0,1,762000,14902.0,0.0,0,2016.0
6,781,1,2022,1,2184.0,29358.0,1,1789000,34052.0,0.0,0,2022.0
3,227,1,2017,3,1197.0,79690.0,1,636000,12442.0,0.0,0,2017.0
7,617,1,2016,3,1197.0,77053.0,1,538000,10509.0,0.0,1,2016.0
5,551,1,2021,3,1497.0,34663.0,1,1147000,21832.0,0.0,0,2021.0
7,611,1,2017,3,1197.0,25847.0,2,545000,10655.0,0.0,0,2017.0
2,736,1,2019,3,1199.0,29923.0,1,780000,15250.0,0.0,0,2019.0
2,45,1,2019,3,1199.0,37615.0,1,689000,13470.0,0.0,0,2019.0
7,71,1,2019,3,1197.0,74173.0,1,615000,12033.0,0.0,0,2019.0
1,211,1,2020,3,1197.0,60856.0,1,930000,17708.0,0.0,0,2020.0
12,461,0,2020,3,1198.0,32729.0,1,916000,17435.0,0.0,0,2020.0
7,93,1,2018,3,998.0,37192.0,2,418000,8176.0,0.0,0,2018.0
3,167,1,2019,3,1591.0,83716.0,1,1093000,20804.0,0.0,0,2019.0
12,445,1,2020,3,1198.0,75042.0,1,834000,15874.0,0.0,0,2020.0
3,416,1,2019,3,1086.0,52881.0,1,428000,8358.0,0.0,0,2019.0
7,74,0,2018,3,1197.0,62129.0,1,653000,12759.0,0.0,0,2018.0
3,687,1,2020,3,998.0,47544.0,1,954000,18159.0,0.0,0,2020.0
13,283,1,2019,3,1197.0,31957.0,1,728000,14233.0,0.0,1,2019.0
2,737,1,2017,1,1498.0,97807.0,1,725000,14168.0,0.0,0,2017.0
3,232,1,2016,3,1197.0,89807.0,1,564000,11026.0,0.0,1,2016.0
10,371,0,2022,3,999.0,25787.0,1,578000,11290.0,0.0,0,2022.0
14,622,0,2022,3,1498.0,46791.0,1,1583000,30131.0,0.0,0,2022.0
5,546,0,2019,3,1353.0,73142.0,1,1271000,24192.0,0.0,0,2019.0
7,76,1,2018,3,1197.0,60017.0,1,630000,12323.0,0.0,0,2018.0
8,314,0,2021,3,1451.0,53405.0,1,1492000,28393.0,0.0,0,2021.0
7,104,0,2021,3,998.0,3760.0,2,630000,12326.0,0.0,0,2021.0
10,371,0,2022,3,999.0,9601.0,1,575000,11241.0,0.0,0,2022.0
7,31,0,2023,3,998.0,15262.0,1,565000,11037.0,0.0,0,2023.0
14,52,1,2019,3,999.0,57667.0,1,534000,10433.0,0.0,0,2019.0
7,330,1,2018,3,1197.0,35090.0,1,535000,10460.0,0.0,0,2018.0
2,137,1,2012,3,1497.0,65530.0,2,408000,13551.0,0.0,0,2012.0
3,297,1,2015,3,1197.0,82452.0,1,449000,8775.0,0.0,1,2015.0
7,20,1,2014,3,796.0,58622.0,1,252000,5606.0,0.0,0,2014.0
12,660,1,2018,1,1047.0,91168.0,2,399000,7801.0,0.0,0,2018.0
9,386,1,2021,3,999.0,33387.0,1,659000,12884.0,0.0,0,2021.0
12,659,1,2020,3,1199.0,57810.0,1,475000,9286.0,0.0,0,2020.0
6,598,1,2018,1,2179.0,95181.0,1,802000,15265.0,0.0,0,2018.0
3,811,1,2015,3,1197.0,38799.0,1,579000,11322.0,0.0,1,2015.0
7,756,1,2021,3,1462.0,53293.0,1,980000,18653.0,0.0,0,2021.0
7,608,1,2012,1,1248.0,62234.0,2,342000,16099.0,0.0,0,2012.0
5,550,1,2023,3,1497.0,4607.0,1,1237000,23545.0,0.0,0,2023.0
6,652,1,2018,1,2498.0,77986.0,2,757000,14809.0,0.0,0,2018.0
3,703,0,2019,1,1582.0,68080.0,2,976000,18577.0,0.0,0,2019.0
3,225,1,2017,3,1197.0,56670.0,2,593000,11589.0,0.0,0,2017.0
12,670,0,2017,3,1199.0,86495.0,2,444000,8678.0,0.0,0,2017.0
14,57,1,2018,3,999.0,116854.0,2,498000,11078.0,0.0,0,2018.0
7,26,1,2011,3,998.0,81585.0,2,185000,8709.0,0.0,0,2011.0
7,201,1,2021,3,1197.0,39678.0,1,785000,15343.0,0.0,0,2021.0
3,705,1,2019,3,1591.0,61985.0,1,814000,15494.0,0.0,0,2019.0
7,607,1,2017,3,1197.0,98274.0,2,409000,7998.0,0.0,0,2017.0
7,64,1,2023,3,1462.0,22737.0,1,1146000,21804.0,0.0,0,2023.0
7,96,1,2022,0,998.0,48731.0,1,637000,12453.0,0.0,0,2022.0
2,39,1,2018,3,1199.0,88464.0,1,534000,10440.0,0.0,0,2018.0
3,810,1,2018,3,1197.0,36860.0,1,677000,13226.0,0.0,0,2018.0
11,508,0,2018,3,1598.0,55595.0,1,732000,14311.0,0.0,0,2018.0
12,661,1,2017,3,1199.0,72749.0,3,388000,7585.0,0.0,0,2017.0
3,226,1,2020,3,1197.0,32661.0,1,735000,14369.0,0.0,1,2020.0
2,134,0,2016,3,1497.0,31972.0,1,642000,12554.0,0.0,0,2016.0
10,376,1,2022,3,999.0,39385.0,1,400000,7820.0,0.0,0,2022.0
12,12,0,2022,3,1199.0,28466.0,1,833000,15863.0,0.0,0,2022.0
2,142,0,2020,3,1498.0,29835.0,1,1155000,21984.0,0.0,0,2020.0
7,521,1,2012,3,1197.0,42582.0,1,288000,9566.0,0.0,0,2012.0
2,39,1,2013,3,1198.0,62540.0,2,338000,8901.0,0.0,0,2013.0
10,370,0,2020,3,999.0,9819.0,1,435000,8504.0,0.0,0,2020.0
12,666,1,2018,3,1199.0,63153.0,1,477000,9325.0,0.0,0,2018.0
12,664,1,2019,3,1199.0,95660.0,1,428000,8363.0,0.0,0,2019.0
3,232,1,2017,3,1197.0,91444.0,2,562000,10982.0,0.0,0,2017.0
9,401,0,2015,3,1198.0,47890.0,1,407000,7953.0,0.0,1,2015.0
0,515,1,2018,3,799.0,108870.0,2,249000,5544.0,0.0,0,2018.0
0,515,1,2017,3,799.0,47610.0,1,239000,4682.0,0.0,0,2017.0
3,709,1,2015,1,1582.0,100902.0,1,575000,12791.0,0.0,0,2015.0
3,164,0,2021,3,1353.0,46110.0,1,1535000,29217.0,0.0,0,2021.0
10,366,1,2019,3,999.0,51288.0,2,348000,6802.0,0.0,1,2019.0
7,20,1,2017,3,796.0,96378.0,2,256000,5005.0,0.0,0,2017.0
7,198,0,2017,1,1248.0,95453.0,1,609000,11906.0,0.0,0,2017.0
7,739,1,2012,3,998.0,61467.0,2,295000,9798.0,0.0,0,2012.0
11,353,1,2021,3,999.0,36691.0,1,1240000,23602.0,0.0,0,2021.0
3,806,1,2011,3,1197.0,89916.0,1,259000,12203.0,0.0,1,2011.0
1,221,1,2017,1,1498.0,97106.0,1,572000,11183.0,0.0,0,2017.0
12,461,0,2020,3,1199.0,63677.0,2,835000,15893.0,0.0,0,2020.0
7,611,1,2017,3,1197.0,63852.0,1,528000,10319.0,0.0,0,2017.0
2,41,0,2019,3,1199.0,55918.0,1,623000,12185.0,0.0,0,2019.0
7,112,1,2020,3,1462.0,50172.0,1,720000,14076.0,0.0,0,2020.0
3,679,1,2021,3,998.0,52639.0,1,824000,15684.0,0.0,1,2021.0
3,804,1,2011,3,1197.0,91664.0,2,243000,11449.0,0.0,0,2011.0
2,79,1,2016,3,1198.0,55189.0,2,400000,7821.0,0.0,0,2016.0
1,266,1,2018,3,1194.0,60679.0,1,553000,10812.0,0.0,0,2018.0
12,668,1,2020,3,1199.0,61102.0,1,624000,12199.0,0.0,0,2020.0
7,522,1,2013,1,1248.0,82552.0,1,366000,12145.0,0.0,0,2013.0
3,416,1,2021,3,1086.0,17789.0,1,475000,9286.0,0.0,0,2021.0
2,144,0,2019,3,1799.0,87192.0,2,1493000,28418.0,0.0,0,2019.0
1,208,1,2020,1,1498.0,40543.0,1,810000,15417.0,0.0,0,2020.0
7,20,1,2017,3,796.0,47179.0,1,293000,5733.0,0.0,0,2017.0
7,611,1,2012,3,1197.0,71115.0,3,306000,10157.0,0.0,0,2012.0
1,213,1,2018,3,1497.0,57215.0,2,713000,13944.0,0.0,0,2018.0
7,200,0,2018,3,1197.0,68760.0,1,574000,11226.0,0.0,0,2018.0
12,669,1,2019,3,1199.0,39154.0,1,550000,10757.0,0.0,0,2019.0
7,618,0,2018,3,1197.0,76836.0,1,622000,12160.0,0.0,1,2018.0
8,313,0,2020,3,1451.0,55007.0,2,1487000,28299.0,0.0,0,2020.0
7,604,1,2014,1,1248.0,98752.0,1,514000,13549.0,0.0,0,2014.0
2,137,1,2015,3,1497.0,98048.0,1,515000,10068.0,0.0,0,2015.0
7,76,1,2020,3,1197.0,65323.0,1,669000,13079.0,0.0,0,2020.0
3,177,1,2017,3,1591.0,25980.0,1,947000,18025.0,0.0,0,2017.0
3,240,1,2014,3,814.0,59689.0,1,242000,5387.0,0.0,1,2014.0
7,71,1,2020,3,1197.0,61979.0,1,637000,12453.0,0.0,0,2020.0
7,124,1,2017,1,1248.0,101069.0,2,629000,13990.0,0.0,0,2017.0
12,629,1,2021,3,1199.0,47778.0,1,562000,10982.0,0.0,1,2021.0
7,747,1,2014,3,998.0,76934.0,2,333000,7404.0,0.0,0,2014.0
7,754,0,2022,3,1462.0,41145.0,1,1142000,21737.0,0.0,0,2022.0
3,792,1,2015,3,1197.0,35155.0,2,405000,7918.0,0.0,0,2015.0
7,98,0,2018,3,998.0,68971.0,2,435000,8498.0,0.0,0,2018.0
6,655,0,2021,1,2184.0,24914.0,2,1332000,25353.0,0.0,0,2021.0
7,100,1,2018,3,998.0,99649.0,1,415000,8106.0,0.0,1,2018.0
2,46,0,2023,3,1199.0,21464.0,1,845000,16084.0,0.0,0,2023.0
3,232,1,2017,3,1197.0,73900.0,1,603000,11793.0,0.0,0,2017.0
7,745,1,2017,3,998.0,92836.0,1,385000,7527.0,0.0,0,2017.0
7,741,1,2018,3,998.0,92102.0,1,370000,7234.0,0.0,1,2018.0
13,283,1,2019,3,1197.0,54895.0,1,731000,14291.0,0.0,0,2019.0
2,58,1,2017,3,1497.0,123133.0,1,630000,14022.0,0.0,0,2017.0
7,602,1,2014,3,1197.0,62067.0,1,416000,9254.0,0.0,0,2014.0
2,133,1,2014,3,1497.0,98941.0,2,476000,10588.0,0.0,0,2014.0
2,131,0,2017,3,1497.0,89966.0,1,669000,13079.0,0.0,1,2017.0
2,42,1,2016,3,1198.0,81183.0,1,429000,8394.0,0.0,0,2016.0
5,541,1,2022,3,1353.0,19141.0,1,1565000,29788.0,0.0,1,2022.0
2,137,1,2018,3,1497.0,98990.0,1,756000,14772.0,0.0,0,2018.0
7,200,0,2022,3,1197.0,52707.0,2,706000,13801.0,0.0,0,2022.0
7,35,1,2021,3,796.0,45381.0,1,358000,6996.0,0.0,0,2021.0
7,610,1,2015,1,1248.0,90513.0,1,529000,11763.0,0.0,0,2015.0
10,646,0,2020,3,999.0,19391.0,1,603000,11789.0,0.0,1,2020.0
2,48,0,2018,1,1498.0,100516.0,1,617000,13725.0,0.0,0,2018.0
2,45,1,2019,3,1199.0,20490.0,1,695000,13591.0,0.0,0,2019.0
7,605,1,2016,3,1197.0,38120.0,1,606000,11838.0,0.0,0,2016.0
3,225,1,2016,3,1197.0,77521.0,2,573000,11202.0,0.0,0,2016.0
2,129,1,2015,1,1498.0,95906.0,2,525000,11678.0,0.0,0,2015.0
8,321,1,2019,3,1451.0,37073.0,1,1179000,22441.0,0.0,0,2019.0
11,352,0,2022,3,999.0,19562.0,1,1447000,27542.0,0.0,0,2022.0
7,98,0,2018,3,998.0,14268.0,1,494000,9660.0,0.0,0,2018.0
3,242,1,2016,3,814.0,43699.0,2,305000,5957.0,0.0,1,2016.0
7,68,1,2019,3,1197.0,73813.0,2,629000,12297.0,0.0,0,2019.0
3,177,1,2017,3,1591.0,92148.0,1,863000,16426.0,0.0,0,2017.0
2,341,1,2017,3,1199.0,59005.0,1,512000,10010.0,0.0,0,2017.0
2,79,1,2014,3,1198.0,97126.0,1,327000,7285.0,0.0,0,2014.0
3,306,1,2017,3,1197.0,38401.0,2,519000,10147.0,0.0,0,2017.0
3,679,1,2021,3,998.0,57375.0,1,820000,15602.0,0.0,1,2021.0
12,461,0,2023,3,1199.0,27320.0,1,1071000,20385.0,0.0,1,2023.0
3,17,0,2022,3,1197.0,37286.0,1,761000,14878.0,0.0,0,2022.0
7,476,1,2020,3,1197.0,67047.0,1,489000,9558.0,0.0,0,2020.0
3,171,1,2017,1,1582.0,103070.0,2,852000,18525.0,0.0,0,2017.0
5,537,1,2019,3,1197.0,34598.0,2,1125000,21413.0,0.0,0,2019.0
3,420,0,2019,3,1086.0,66791.0,2,454000,8878.0,0.0,0,2019.0
10,186,0,2016,1,1461.0,93571.0,1,621000,12141.0,0.0,0,2016.0
12,637,1,2020,3,1199.0,49158.0,1,668000,13060.0,0.0,0,2020.0
2,736,1,2018,3,1199.0,95683.0,1,661000,12923.0,0.0,0,2018.0
3,306,1,2017,3,1197.0,40354.0,1,510000,9971.0,0.0,0,2017.0
0,517,1,2020,3,999.0,27984.0,1,341000,6669.0,0.0,0,2020.0
7,108,1,2022,3,1462.0,23327.0,1,996000,18958.0,0.0,0,2022.0
3,277,0,2020,3,1197.0,61638.0,1,657000,12836.0,0.0,1,2020.0
11,508,0,2017,3,1598.0,106132.0,1,683000,15193.0,0.0,0,2017.0
6,775,1,2020,1,2179.0,94607.0,1,1252000,23831.0,0.0,1,2020.0
10,370,0,2021,3,999.0,44865.0,1,479000,9372.0,0.0,0,2021.0
7,36,1,2021,3,796.0,24463.0,1,367000,7175.0,0.0,0,2021.0
7,200,0,2021,3,1197.0,49950.0,1,764000,14936.0,0.0,0,2021.0
7,99,1,2019,3,998.0,69332.0,1,460000,8993.0,0.0,0,2019.0
3,811,1,2017,3,1197.0,95737.0,2,553000,10807.0,0.0,0,2017.0
3,228,1,2016,1,1396.0,123588.0,1,585000,13013.0,0.0,0,2016.0
3,688,1,2020,3,998.0,51652.0,1,885000,16845.0,0.0,0,2020.0
7,93,1,2020,3,998.0,28358.0,1,466000,9110.0,0.0,0,2020.0
3,301,1,2019,3,1197.0,24312.0,1,505000,9873.0,0.0,0,2019.0
14,624,0,2021,3,999.0,37326.0,1,1402000,26686.0,0.0,1,2021.0
7,26,1,2019,3,998.0,47066.0,2,326000,6373.0,0.0,0,2019.0
11,507,1,2019,3,1598.0,81413.0,2,835000,15893.0,0.0,0,2019.0
7,472,0,2019,3,998.0,95456.0,1,462000,9032.0,0.0,0,2019.0
7,332,1,2017,3,1197.0,85064.0,1,431000,8420.0,0.0,0,2017.0
3,808,1,2012,3,1197.0,59097.0,1,367000,12188.0,0.0,0,2012.0
12,672,0,2021,3,1199.0,42078.0,1,610000,11926.0,0.0,0,2021.0
3,804,1,2013,3,1197.0,37308.0,2,311000,8191.0,0.0,0,2013.0
7,107,1,2018,3,1373.0,98119.0,1,631000,12336.0,0.0,0,2018.0
12,664,1,2021,3,1199.0,52679.0,1,533000,10416.0,0.0,0,2021.0
7,101,0,2020,3,998.0,47616.0,2,545000,10664.0,0.0,1,2020.0
7,536,1,2021,3,998.0,18842.0,2,405000,7923.0,0.0,1,2021.0
2,342,1,2018,3,1199.0,73005.0,1,588000,11502.0,0.0,0,2018.0
7,111,1,2017,3,1373.0,105815.0,2,545000,12130.0,0.0,0,2017.0
12,446,1,2019,3,1198.0,72094.0,2,800000,15227.0,0.0,1,2019.0
3,226,1,2020,3,1197.0,65743.0,1,709000,13861.0,0.0,0,2020.0
4,148,0,2019,3,1197.0,71324.0,2,1441000,27422.0,0.0,0,2019.0
7,616,0,2018,1,1248.0,94745.0,1,658000,12869.0,0.0,0,2018.0
7,112,1,2020,3,1462.0,61765.0,2,625000,12225.0,0.0,0,2020.0
3,803,1,2013,3,1086.0,36586.0,1,300000,7908.0,0.0,0,2013.0
7,94,0,2016,3,998.0,69973.0,2,381000,7449.0,0.0,0,2016.0
2,81,1,2013,3,1198.0,61406.0,2,288000,7584.0,0.0,0,2013.0
7,332,1,2017,3,1197.0,70873.0,1,450000,8807.0,0.0,0,2017.0
3,803,1,2014,3,1086.0,49024.0,1,310000,6896.0,0.0,0,2014.0
7,528,1,2020,0,998.0,80265.0,1,486000,9501.0,0.0,0,2020.0
7,26,1,2011,3,998.0,72134.0,1,183000,8614.0,0.0,0,2011.0
3,180,0,2017,3,1591.0,52180.0,2,926000,17626.0,0.0,0,2017.0
0,292,1,2019,3,1198.0,22849.0,2,385000,7522.0,0.0,1,2019.0
2,342,1,2017,3,1199.0,53380.0,2,535000,10459.0,0.0,0,2017.0
7,20,1,2013,3,796.0,56184.0,2,217000,5714.0,0.0,0,2013.0
12,451,0,2022,3,1199.0,32111.0,1,1113000,21185.0,0.0,1,2022.0
3,164,0,2021,3,1353.0,50026.0,1,1601000,30474.0,0.0,0,2021.0
7,332,1,2019,3,1197.0,72496.0,2,439000,8583.0,0.0,0,2019.0
7,611,1,2014,3,1197.0,79520.0,1,419000,9320.0,0.0,1,2014.0
7,332,1,2017,3,1197.0,77579.0,2,408000,7975.0,0.0,0,2017.0
7,101,0,2015,3,998.0,75112.0,1,382000,7478.0,0.0,1,2015.0
12,452,0,2021,3,1199.0,16677.0,1,1110000,21128.0,0.0,0,2021.0
7,20,1,2017,3,796.0,46293.0,1,293000,5728.0,0.0,0,2017.0
3,301,1,2019,3,1197.0,45619.0,1,500000,9769.0,0.0,0,2019.0
3,804,1,2013,3,1197.0,54312.0,2,295000,7768.0,0.0,0,2013.0
7,743,0,2018,3,998.0,64157.0,1,406000,7937.0,0.0,0,2018.0
7,205,0,2020,3,1197.0,32142.0,1,767000,14995.0,0.0,1,2020.0
3,297,1,2018,3,1197.0,35643.0,2,508000,9931.0,0.0,0,2018.0
3,308,0,2019,3,1197.0,33740.0,2,577000,11280.0,0.0,1,2019.0
7,32,1,2019,3,796.0,31475.0,1,314000,6139.0,0.0,0,2019.0
7,741,1,2014,3,998.0,22765.0,1,366000,8138.0,0.0,0,2014.0
9,399,1,2018,3,1198.0,97246.0,2,394000,7696.0,0.0,0,2018.0
5,546,0,2020,3,1353.0,56283.0,1,1373000,26134.0,0.0,0,2020.0
3,179,0,2015,1,1582.0,95778.0,1,926000,20133.0,0.0,0,2015.0
3,691,0,2019,3,998.0,60269.0,1,870000,16553.0,0.0,0,2019.0
7,102,0,2019,3,998.0,87744.0,1,486000,9498.0,0.0,0,2019.0
7,473,1,2019,3,1197.0,52608.0,2,450000,8798.0,0.0,0,2019.0
7,121,0,2018,3,1373.0,88132.0,1,758000,14827.0,0.0,1,2018.0
7,29,0,2016,3,998.0,85292.0,1,317000,6197.0,0.0,0,2016.0
14,623,0,2021,3,999.0,61526.0,1,1289000,24543.0,0.0,0,2021.0
7,205,0,2017,3,1197.0,72891.0,2,621000,12141.0,0.0,0,2017.0
7,76,1,2019,3,1197.0,58448.0,1,657000,12844.0,0.0,1,2019.0
3,805,1,2016,3,1086.0,38659.0,1,411000,8035.0,0.0,0,2016.0
3,174,0,2018,3,1591.0,44229.0,1,1135000,21604.0,0.0,0,2018.0
3,804,1,2011,3,1197.0,58156.0,1,268000,12616.0,0.0,0,2011.0
12,441,1,2022,3,1199.0,22121.0,1,1119000,21305.0,0.0,0,2022.0
2,140,0,2019,3,1497.0,41339.0,2,990000,18844.0,0.0,0,2019.0
3,180,0,2017,3,1591.0,64706.0,2,973000,18513.0,0.0,0,2017.0
7,101,0,2016,3,998.0,87315.0,1,406000,7938.0,0.0,0,2016.0
2,137,1,2017,3,1497.0,113962.0,1,671000,14926.0,0.0,0,2017.0
14,624,0,2022,3,999.0,35918.0,1,1454000,27676.0,0.0,1,2022.0
7,32,1,2020,3,796.0,30292.0,1,351000,6862.0,0.0,0,2020.0
7,35,1,2022,3,796.0,10612.0,1,417000,8152.0,0.0,1,2022.0
5,569,1,2021,3,998.0,40234.0,1,1060000,20176.0,0.0,1,2021.0
7,101,0,2021,3,998.0,24059.0,1,588000,11496.0,0.0,0,2021.0
7,471,0,2021,3,1197.0,37541.0,1,575000,11241.0,0.0,0,2021.0
3,420,0,2020,3,1086.0,72395.0,1,503000,9834.0,0.0,0,2020.0
7,536,1,2021,3,998.0,26875.0,2,425000,8309.0,0.0,0,2021.0
7,741,1,2017,3,998.0,66341.0,1,392000,7664.0,0.0,0,2017.0
2,39,1,2014,3,1198.0,95495.0,1,384000,8542.0,0.0,1,2014.0
7,98,0,2019,3,998.0,52328.0,1,500000,9775.0,0.0,0,2019.0
12,458,0,2019,1,1497.0,54466.0,2,951000,18096.0,0.0,0,2019.0
12,452,0,2021,3,1199.0,24019.0,1,1070000,20362.0,0.0,0,2021.0
7,32,1,2020,3,796.0,13485.0,1,344000,6725.0,0.0,1,2020.0
7,739,1,2012,3,998.0,76750.0,1,285000,9459.0,0.0,0,2012.0
7,20,1,2013,3,796.0,48658.0,2,219000,5757.0,0.0,1,2013.0
7,101,0,2017,3,998.0,53241.0,1,480000,9390.0,0.0,1,2017.0
7,741,1,2017,3,998.0,62172.0,2,380000,7420.0,0.0,0,2017.0
7,474,0,2020,3,1197.0,50380.0,2,478000,9336.0,0.0,0,2020.0
10,193,0,2017,3,1498.0,96474.0,1,684000,13372.0,0.0,0,2017.0
7,739,1,2013,3,998.0,51088.0,2,297000,7824.0,0.0,0,2013.0
3,721,0,2021,3,1497.0,37842.0,1,1224000,23298.0,0.0,0,2021.0
3,806,1,2011,3,1197.0,75300.0,1,246000,11580.0,0.0,0,2011.0
2,82,0,2013,3,1197.0,82163.0,2,373000,9823.0,0.0,0,2013.0
3,298,0,2015,3,1197.0,106313.0,1,437000,9720.0,0.0,0,2015.0
0,516,1,2020,3,799.0,42479.0,1,389000,7614.0,0.0,0,2020.0
2,62,1,2018,3,1497.0,79571.0,2,816000,15532.0,0.0,0,2018.0
2,79,1,2014,3,1198.0,90073.0,2,323000,7190.0,0.0,0,2014.0
12,454,0,2020,3,1199.0,85380.0,2,980000,18651.0,0.0,0,2020.0
7,332,1,2020,3,1197.0,77633.0,1,488000,9540.0,0.0,0,2020.0
7,106,0,2018,3,1462.0,50723.0,2,700000,13676.0,0.0,0,2018.0
8,316,1,2021,3,1451.0,36582.0,1,1554000,29579.0,0.0,1,2021.0
7,94,0,2014,3,998.0,98335.0,1,343000,7630.0,0.0,0,2014.0
1,214,0,2017,3,1499.0,46927.0,1,706000,13802.0,0.0,0,2017.0
